level,topic,title,dialogue_line
hard,buyhouse,Setting up an Appointment to View Houses,"Would you like to meet at the real estate office, or should I pick you up at home?"
hard,buyhouse,Setting up an Appointment to View Houses,"If you could pick me up at home, that would be great."
hard,buyhouse,Setting up an Appointment to View Houses,We could spend most of the day looking at houses to see all that we have to see.
hard,buyhouse,Setting up an Appointment to View Houses,"That might be a little too much, but we'll see how it goes."
hard,buyhouse,Setting up an Appointment to View Houses,I will fax you a schedule as soon as I contact the owners to confirm the times.
hard,buyhouse,Setting up an Appointment to View Houses,Can we choose a time to look at houses together?
hard,buyhouse,Setting up an Appointment to View Houses,"Can you do that in the mornings, or would the afternoons be best?"
hard,buyhouse,Setting up an Appointment to View Houses,Either way is good for me.
hard,buyhouse,Setting up an Appointment to View Houses,There are a number of open houses this weekend in your area. Would that okay with you?
hard,buyhouse,Setting up an Appointment to View Houses,"I can take a little time off work, or I can go on a weekend, also."
hard,buyhouse,Setting up an Appointment to View Houses,"We could meet at the real estate office, or I could pick you up at your home."
hard,buyhouse,Setting up an Appointment to View Houses,"I am leaving from work, so maybe I could just meet you at the first house that we will look at."
hard,buyhouse,Setting up an Appointment to View Houses,I can think of five houses that we should look at. It will take most of the day.
hard,buyhouse,Setting up an Appointment to View Houses,I would like to see as many as possible.
hard,buyhouse,Setting up an Appointment to View Houses,"When I have confirmed the times with the owners, I will e-mail you our plans for the day."
hard,buyhouse,4. Viewing Houses with a Realtor,I really like the way this house looks.
hard,buyhouse,4. Viewing Houses with a Realtor,"Yes, it has great curb appeal."
hard,buyhouse,4. Viewing Houses with a Realtor,The landscaping is wonderful!
hard,buyhouse,4. Viewing Houses with a Realtor,"Yes, it is nice, but wait until you see the interior."
hard,buyhouse,4. Viewing Houses with a Realtor,I see what you mean!
hard,buyhouse,4. Viewing Houses with a Realtor,"The carpeting and paint are all new, as well as the window treatments."
hard,buyhouse,4. Viewing Houses with a Realtor,I love the sage green carpeting with the sunset-colored walls.
hard,buyhouse,4. Viewing Houses with a Realtor,Come and see the kitchen.
hard,buyhouse,4. Viewing Houses with a Realtor,Look at that beautiful countertop material and the double sink!
hard,buyhouse,4. Viewing Houses with a Realtor,Let's go check out the bedroom and bathroom.
hard,buyhouse,4. Viewing Houses with a Realtor,I really like the Jacuzzi bathtub in the bathroom.
hard,buyhouse,4. Viewing Houses with a Realtor,I am happy that you like the house. We should write down what we like so that we can remember it.
hard,buyhouse,4. Viewing Houses with a Realtor,I have a good feeling about this house.
hard,buyhouse,4. Viewing Houses with a Realtor,"Yes, I liked it the first moment I pulled up to it."
hard,buyhouse,4. Viewing Houses with a Realtor,I love the paint job!
hard,buyhouse,4. Viewing Houses with a Realtor,"If you like the outside, you are going to really love the inside."
hard,buyhouse,4. Viewing Houses with a Realtor,What a beautiful home!
hard,buyhouse,4. Viewing Houses with a Realtor,"You'll notice that the window treatments, carpeting, and drapes are all new."
hard,buyhouse,4. Viewing Houses with a Realtor,I like the way the blinds give you privacy from the street.
hard,buyhouse,4. Viewing Houses with a Realtor,Follow me into the kitchen. You will love it.
hard,buyhouse,4. Viewing Houses with a Realtor,I love that they put a wine storage area in the kitchen.
hard,buyhouse,4. Viewing Houses with a Realtor,The best part is the bedroom and attached bathroom.
hard,buyhouse,4. Viewing Houses with a Realtor,I love the relaxing colors in the tile and floor covering!
hard,buyhouse,4. Viewing Houses with a Realtor,Let's take a few pictures so that we can remember what we like about this house.
hard,buyhouse,4. Viewing Houses with a Realtor,This looks like a very nice house.
hard,buyhouse,4. Viewing Houses with a Realtor,"You know, I fell in love with this house the first moment I laid eyes on it."
hard,buyhouse,4. Viewing Houses with a Realtor,The style of the exterior is just what I've been looking for!
hard,buyhouse,4. Viewing Houses with a Realtor,The exterior is only half of the story. The interior is incredible.
hard,buyhouse,4. Viewing Houses with a Realtor,This home is gorgeous on the inside!
hard,buyhouse,4. Viewing Houses with a Realtor,"Everything that you see on the walls, floors, and windows is brand new."
hard,buyhouse,4. Viewing Houses with a Realtor,The wall colors totally suit the style of this house.
hard,buyhouse,4. Viewing Houses with a Realtor,Straight ahead is the gourmet kitchen.
hard,buyhouse,4. Viewing Houses with a Realtor,I love the bamboo flooring and granite countertops.
hard,buyhouse,4. Viewing Houses with a Realtor,The master suite is the best. Let's go look at that next.
hard,buyhouse,4. Viewing Houses with a Realtor,"There is plenty of room for our king-sized bed, and I love the light in this room."
hard,buyhouse,4. Viewing Houses with a Realtor,"I know that you like this house, but let's take a look at the others before you make up your mind."
hard,buyhouse,5. Not Liking the Houses,I am not sure I even want to look at this house!
hard,buyhouse,5. Not Liking the Houses,It is a bit of a fixer-upper. Let's take a look inside.
hard,buyhouse,5. Not Liking the Houses,It doesn't look much better inside this place.
hard,buyhouse,5. Not Liking the Houses,"You know, with a little elbow grease and paint, you could spruce it up a bit."
hard,buyhouse,5. Not Liking the Houses,"There are hardly any windows in here, and that makes it really gloomy."
hard,buyhouse,5. Not Liking the Houses,Let's go check out the kitchen. The printout says that it is quite large.
hard,buyhouse,5. Not Liking the Houses,Look at those broken tile countertops and the peeling wallpaper.
hard,buyhouse,5. Not Liking the Houses,"Maybe the master suite has some redeeming qualities. Follow me, please."
hard,buyhouse,5. Not Liking the Houses,What's that smell?
hard,buyhouse,5. Not Liking the Houses,Perhaps we should move on to the next listing.
hard,buyhouse,5. Not Liking the Houses,This house is not looking all that great from here
hard,buyhouse,5. Not Liking the Houses,You can't really tell everything about a house from the outside. Let's go inside.
hard,buyhouse,5. Not Liking the Houses,I don't think that it is looking any better inside here.
hard,buyhouse,5. Not Liking the Houses,I think that fresh paint and cleaning would help it look a little better.
hard,buyhouse,5. Not Liking the Houses,It is just too dark in here with so few windows.
hard,buyhouse,5. Not Liking the Houses,I hear that the kitchen is quite large. Let's go check it out.
hard,buyhouse,5. Not Liking the Houses,"The kitchen may be large, but it doesn't have any storage space."
hard,buyhouse,5. Not Liking the Houses,The master suite is supposed to be quite elegant. Maybe it will be a little better.
hard,buyhouse,5. Not Liking the Houses,How many dogs live in this house?
hard,buyhouse,5. Not Liking the Houses,I think that we have seen all that we need to see here. Let's go look at another house.
hard,buyhouse,5. Not Liking the Houses,"From the looks of this house from the outside, I don't really think that I want to go inside."
hard,buyhouse,5. Not Liking the Houses,"From here, it does look like it could use a little work. Let's see what the interior looks like."
hard,buyhouse,5. Not Liking the Houses,I am not impressed by the interior of this house.
hard,buyhouse,5. Not Liking the Houses,Sometimes all a place needs is a little bit of cleaning and some fresh paint.
hard,buyhouse,5. Not Liking the Houses,"With so few windows, how can you even see what the problems are?"
hard,buyhouse,5. Not Liking the Houses,I think that we should check out the kitchen. It is listed as roomy and spacious.
hard,buyhouse,5. Not Liking the Houses,Where are you supposed to store things without any cabinet space?
hard,buyhouse,5. Not Liking the Houses,The picture in the listing shows a lovely master suite. I think that we should go look at it since we are here.
hard,buyhouse,5. Not Liking the Houses,Is there a dead animal somewhere in here?
hard,buyhouse,5. Not Liking the Houses,"Well, I think that it is pretty safe to say that this is not the house for you."
hard,buyhouse,6. Making an Offer through a Realtor,"I would like to make an offer on this house, but I don't know much about the process."
hard,buyhouse,6. Making an Offer through a Realtor,"As your realtor, I am here to take care of this process. How much were you planning on offering?"
hard,buyhouse,6. Making an Offer through a Realtor,I really like the house and will pay the full asking price of three hundred and fifty thousand dollars.
hard,buyhouse,6. Making an Offer through a Realtor,We want to leave ourselves some bargaining room. Let's offer three hundred and twenty thousand dollars.
hard,buyhouse,6. Making an Offer through a Realtor,"That sounds good, but I don't want this house to get away from me."
hard,buyhouse,6. Making an Offer through a Realtor,"The market is fairly down right now, so the offer is a realistic one."
hard,buyhouse,6. Making an Offer through a Realtor,When will we know if they accept the offer?
hard,buyhouse,6. Making an Offer through a Realtor,The owners usually respond to an offer within a few days.
hard,buyhouse,6. Making an Offer through a Realtor,Should I be contacting my bank in the meantime?
hard,buyhouse,6. Making an Offer through a Realtor,"You are already pre-qualified for your loan, so you are in good shape."
hard,buyhouse,6. Making an Offer through a Realtor,I have never bought a house before and don't know how to make an offer.
hard,buyhouse,6. Making an Offer through a Realtor,The process of actually making the offer is something that I will take care of for you. What price were you considering offering?
hard,buyhouse,6. Making an Offer through a Realtor,I love this house and would be willing to pay the full asking price of three hundred and fifty thousand dollars.
hard,buyhouse,6. Making an Offer through a Realtor,Let's leave some room on this offer. I think that three hundred and twenty thousand dollars is a fair offer in this housing market.
hard,buyhouse,6. Making an Offer through a Realtor,"We could try that, but I really want this house!"
hard,buyhouse,6. Making an Offer through a Realtor,It is common practice to offer and then have a counter-offer.
hard,buyhouse,6. Making an Offer through a Realtor,How long will it take to find out if they are going to accept the offer?
hard,buyhouse,6. Making an Offer through a Realtor,The sellers are usually fairly quick to respond. They want to get things moving.
hard,buyhouse,6. Making an Offer through a Realtor,Should I tell my bank that I have made an offer?
hard,buyhouse,6. Making an Offer through a Realtor,There really isn't anything else to do right now except wait. You are already pre-qualified for your loan.
hard,buyhouse,6. Making an Offer through a Realtor,I have never done this before and don't know where to begin as far as making an offer on this house.
hard,buyhouse,6. Making an Offer through a Realtor,Leave the details of making the offer up to me. What were you thinking you should offer?
hard,buyhouse,6. Making an Offer through a Realtor,I absolutely must have this house and will pay three hundred and fifty thousand dollars or more.
hard,buyhouse,6. Making an Offer through a Realtor,It is best to start a little low on the first bid to allow for a counter-offer. How about offering three hundred and twenty thousand dollars?
hard,buyhouse,6. Making an Offer through a Realtor,I hope that the owners aren't insulted by that offer.
