topic,title,dialogue_line
election,Give Them More,"I meant, are you going to vote for or against the new taxes?"
election,Give Them More,"Against all of them, of course."
election,Give Them More,"But we need new taxes to pay for highways, schools, and prisons."
election,Give Them More,We've already voted for new taxes to pay for all that stuff!
election,Give Them More,That's true. Where did that money go?
election,Give Them More,Our legislators spent it on first-class travel all over the world.
election,Give Them More,They are having a good time with our money.
election,Give Them More,So when are we going to stop giving them more?
election,They're Lying,Have you decided how you are going to vote?
election,They're Lying,"Do you mean on Measures 1, 2, and 3?"
election,They're Lying,"Yes. The ones that will improve our schools, roads, and hospitals."
election,They're Lying,You mean the measures that will raise our taxes.
election,They're Lying,But the TV ads say that our taxes will not increase.
election,They're Lying,Do you believe the TV ads?
election,They're Lying,I like the one where the fireman tells us why we should vote Yes.
election,They're Lying,"Don't believe him! Whatever the TV ads tell you, the opposite is true."
election,They're Lying,"But the title of Measure 1 is ""Better Schools at No Cost."""
election,They're Lying,"The title should be ""Better Schools at Huge Cost."""
election,They're Lying,I can't believe that they would lie to us.
election,They're Lying,Of course they liethat's what politicians do!
health,A Stomachache,I have a stomachache.
health,A Stomachache,Is it something you ate?
health,A Stomachache,Maybe. I'm not sure.
health,A Stomachache,What did you have for breakfast?
health,A Stomachache,"The usual, cereal with milk and a banana."
health,A Stomachache,Maybe the milk was bad.
health,A Stomachache,It didn't smell bad.
health,A Stomachache,Maybe the banana was bad.
health,A Stomachache,"No, the banana was delicious."
health,A Stomachache,Maybe you just need to go to the bathroom.
health,A Stomachache,"No, that's not the problem."
health,A Stomachache,Maybe it will go away in a little while.
health,A Blood Stain,What's this stain?
health,A Blood Stain,I don't know.
health,A Blood Stain,It looks like blood.
health,A Blood Stain,I think my nose was bleeding.
health,A Blood Stain,You should wet your shirt immediately.
health,A Blood Stain,Why?
health,A Blood Stain,Because that gets the blood out of the shirt.
health,A Blood Stain,What's a little blood?
health,A Blood Stain,Your white shirt is ruined.
health,A Blood Stain,"So, I'll just buy another one."
health,A Blood Stain,You can wear this one around the house.
health,A Blood Stain,Next time I'll soak it immediately.
health,Sore Fingers,My fingers hurt.
health,Sore Fingers,Why do they hurt?
health,Sore Fingers,I type too much.
health,Sore Fingers,You should take a break.
health,Sore Fingers,I need to type to make money.
health,Sore Fingers,But typing is causing you pain.
health,Sore Fingers,Maybe I should see a doctor.
health,Sore Fingers,Doctors are too expensive.
health,Sore Fingers,He might tell me to rest for a while.
health,Sore Fingers,He might want to cut you open.
health,Sore Fingers,He might say I'm okay.
health,Sore Fingers,He might say you have bone cancer.
health,Too Much Stress,What did the doctor say?
health,Too Much Stress,He thinks I have too much stress.
health,Too Much Stress,Stress causes your stomachaches?
health,Too Much Stress,Stress causes different problems with different people.
health,Too Much Stress,So what did he tell you to do?
health,Too Much Stress,He said I need to think positive.
health,Too Much Stress,He didn't give you any medication?
health,Too Much Stress,I hate medication. It makes me feel different.
health,Too Much Stress,So how do you think positive?
health,Too Much Stress,I think about nice things.
health,Too Much Stress,Like what?
health,Too Much Stress,"Like a day at the beach, with my toes in the sand."
health,A Paper Cut,I cut my finger.
health,A Paper Cut,How did you do that?
health,A Paper Cut,It's a paper cut.
health,A Paper Cut,Paper can be dangerous.
health,A Paper Cut,"It hurts, too."
health,A Paper Cut,Paper cuts can hurt a lot.
health,A Paper Cut,Where are the band-aids?
health,A Paper Cut,I think they're in the medicine cabinet.
health,A Paper Cut,It's on the tip of my finger.
health,A Paper Cut,A band-aid might not work.
health,A Paper Cut,I must not use this finger until the cut heals.
health,A Paper Cut,It might take a day or two to heal.
health,Cigarette Smoke,Do you smell that?
health,Cigarette Smoke,"Oh, yes."
health,Cigarette Smoke,I can't stand cigarette smoke.
health,Cigarette Smoke,It smells so bad.
health,Cigarette Smoke,One cigarette stinks up the whole sidewalk.
health,Cigarette Smoke,Smokers think they are so cool.
health,Cigarette Smoke,They are so weak.
health,Cigarette Smoke,A little cigarette controls them.
health,Cigarette Smoke,They look so stupid taking a puff.
health,Cigarette Smoke,And then they blow smoke out of their mouth.
health,Cigarette Smoke,They think it's cool.
health,Cigarette Smoke,Cigarettes stink.
health,Nose Drops,Do you have a cold?
health,Nose Drops,"Yes, I do."
health,Nose Drops,How did you get it?
health,Nose Drops,My sister had a cold. She gave it to me.
health,Nose Drops,Have you taken anything for your cold?
health,Nose Drops,"No, I just blow my nose a lot."
health,Nose Drops,Your nose is stopped up?
health,Nose Drops,Yes. I have to breathe through my mouth.
health,Nose Drops,Have you tried nose drops?
health,Nose Drops,"No, I don't like nose drops."
health,Nose Drops,They work great.
health,Nose Drops,I don't care. I don't like to put drops in my nose.
health,Skin Cancer,"Would you put suntan lotion on my back, please?"
health,Skin Cancer,Sure.
health,Skin Cancer,Thank you.
health,Skin Cancer,You shouldn't lie in the sun for too long.
health,Skin Cancer,I want to get a tan. I don't want to look so pale.
health,Skin Cancer,What's wrong with looking pale?
health,Skin Cancer,People think you might be sick.
health,Skin Cancer,Who thinks that?
health,Skin Cancer,I don't know.
health,Skin Cancer,It's better to be pale than to have skin cancer.
health,Skin Cancer,I know that.
health,Skin Cancer,So why are you arguing with me? Don't lie in the sun too long!
health,Quitting Smoking,I can't quit smoking.
health,Quitting Smoking,Of course you can.
health,Quitting Smoking,I don't have enough will power.
health,Quitting Smoking,Of course you do.
health,Quitting Smoking,I wish I had never started.
health,Quitting Smoking,So does every smoker.
health,Quitting Smoking,I've tried to quit so many times.
health,Quitting Smoking,So has everyone else.
health,Quitting Smoking,Nothing seems to work.
health,Quitting Smoking,"All it takes is will power, and you have it."
health,Quitting Smoking,Then why can't I quit?
health,Quitting Smoking,You have to believe in yourself.
health,A Bad Back,My back is killing me.
health,A Bad Back,What did you do?
health,A Bad Back,I got out of my car.
health,A Bad Back,That's it?
health,A Bad Back,I injured my back one time just by sneezing.
health,A Bad Back,You should see a doctor.
health,A Bad Back,My doctor said I need surgery.
health,A Bad Back,So?
health,A Bad Back,"So, forget it."
health,A Bad Back,You don't have the money?
health,A Bad Back,I have no insurance.
health,A Bad Back,Maybe a back rub would help.
health,Three a Day,My brother smokes three packs a day.
health,Three a Day,Three packs of what?
health,Three a Day,"Cigarettes, of course."
health,Three a Day,How can he do that?
health,Three a Day,"When he is almost finished with one cigarette, he uses it to light another."
health,Three a Day,He's a chain smoker.
health,Three a Day,He's been a chain smoker for 30 years.
health,Three a Day,That's unbelievable. Can he still breathe?
health,Three a Day,"He can, but the people around him can't."
health,Three a Day,How can he still be alive?
health,Three a Day,His doctor says his heart and lungs are strong and healthy.
health,Three a Day,Maybe I should start smoking.
health,"Brush, Brush",I hate brushing my teeth.
health,"Brush, Brush",It's such a chore.
health,"Brush, Brush","Brush, brush. Spit, spit."
health,"Brush, Brush",What did they do in the old days?
health,"Brush, Brush",They brushed with their fingers.
health,"Brush, Brush",They also ate with their fingers!
health,"Brush, Brush",Why do they call it the good old days?
health,"Brush, Brush",Maybe because they didn't have to brush and floss.
health,"Brush, Brush",Who invented flossing?
health,"Brush, Brush","A dentist, I'm sure."
health,"Brush, Brush",I hate flossing more than brushing!
health,"Brush, Brush",I can't wait till all my teeth fall out.
health,A Hot Hike,Let's stop for a while. I need a break and some water.
health,A Hot Hike,This trail is hard to climb.
health,A Hot Hike,Especially on a hot day like this.
health,A Hot Hike,I can't believe we haven't seen any animals.
health,A Hot Hike,Thank goodness! I don't want to see any wild animals.
health,A Hot Hike,All we've seen so far is a couple of lizards.
health,A Hot Hike,"We're hiking to lose weight, not to see goats and bears."
health,A Hot Hike,I bet I've lost a couple of pounds already.
health,A Hot Hike,All you've lost is some sweat.
health,A Hot Hike,I haven't even lost one pound of fat?
health,A Hot Hike,"If you want to lose fat, you've got to do this hike every day."
health,A Hot Hike,"Okay, but let's hike in town. At least there are cats and dogs to see."
health,Another Pimple,"Oh no, another pimple on my face."
health,Another Pimple,Pimples suck.
health,Another Pimple,It seems like I get a new pimple almost every day.
health,Another Pimple,Maybe it's something in your diet.
health,Another Pimple,"No, I eat the same things day after day."
health,Another Pimple,Then maybe it's in your genes.
health,Another Pimple,You might be right.
health,Another Pimple,Do pimples run in your family?
health,Another Pimple,Not that I've noticed.
health,Another Pimple,"Well, maybe it's from the pollution in the air."
health,Another Pimple,"Whatever the cause, I hate seeing them on my face."
health,Another Pimple,"Well, on the bright side, they're fun to pop."
health,No Need to Worry,Do you believe everything you hear?
health,No Need to Worry,I don't believe anything I don't see with my own eyes.
health,No Need to Worry,You can't believe what you hear on TV or radio.
health,No Need to Worry,You can't believe what you read in the newspapers.
health,No Need to Worry,Everyone tells you a different story about the same thing.
health,No Need to Worry,Three different people will give you three different stories.
health,No Need to Worry,And the government will give you a fourth story.
health,No Need to Worry,"Yes, like the government says not to worry about the swine flu."
health,No Need to Worry,But the swine flu just killed 20 people in Mexico.
health,No Need to Worry,The government says we have nothing to worry about.
health,No Need to Worry,Then why are some schools telling the kids to stay home?
health,No Need to Worry,"The government says to wash our hands frequently, and we'll all be okay."
health,Use a Tissue,Don't pick your nose.
